100,100,20,1.029250139
100,100,20,0.20091268199999998
150,100,20,2.081459871
150,100,20,1.248716603
200,100,20,20.909876947
200,100,20,20.018094117
250,100,20,18.192629535000002
250,100,20,17.313522550000002
300,100,20,32.377365973
300,100,20,31.396028015
350,100,20,183.00666575999998
350,100,20,181.84835538099998
400,100,20,199.8161695
400,100,20,197.028102254
