1707638378695, 100, 120, 20, 100, 39.799089, 38.000000, 19701
1707638461336, 150, 120, 20, 100, 34.313086, 33.000000, 24811
1707638549090, 200, 120, 20, 100, 38.326172, 49.000000, 41743
1707638654117, 250, 120, 20, 100, 41.306836, 59.000000, 67052
1707638784183, 300, 120, 20, 100, 44.697656, 66.000000, 95639
1707638942818, 350, 120, 20, 100, 55.413281, 76.000000, 93599
1707639099589, 400, 120, 20, 100, 62.142188, 86.000000, 127569
