1705839873218, 50, 73, 12, 61, 48.864586, 73.000000, 5144
1705839878756, 50, 93, 15, 78, 35.289819, 52.000000, 1699
1705839880520, 50, 64, 10, 54, 58.343887, 87.000000, 2296
1705839882885, 50, 74, 12, 62, 46.015625, 69.000000, 1571
1705839884513, 50, 67, 11, 56, 53.407766, 79.000000, 1865
1705839886431, 50, 37, 6, 31, 92.392314, 136.000000, 428
1705839886915, 50, 51, 8, 43, 66.476716, 99.000000, 844
1705839887812, 50, 117, 19, 98, 28.124065, 42.000000, 2737
1705839890601, 50, 21, 3, 18, 129.281878, 190.000000, 131
1705839890784, 50, 86, 14, 72, 45.026526, 67.000000, 2267
1705839895127, 50, 106, 17, 89, 32.305793, 49.000000, 6309
1705839901845, 50, 80, 13, 67, 42.789156, 65.000000, 4640
1705839906552, 50, 87, 14, 73, 42.103089, 63.000000, 3222
1705839909828, 50, 16, 2, 14, 164.185303, 245.000000, 69
1705839909952, 50, 84, 14, 70, 41.316499, 61.000000, 2588
1705839912599, 50, 58, 9, 49, 64.295663, 97.000000, 1025
1705839913678, 50, 44, 7, 37, 74.286222, 110.000000, 456
1705839914190, 50, 40, 6, 34, 89.289990, 133.000000, 657
1705839914900, 50, 55, 9, 46, 61.338636, 91.000000, 1070
1705839916023, 50, 90, 15, 75, 40.589410, 58.000000, 1971
1705839920217, 50, 37, 6, 31, 78.647804, 117.000000, 879
1705839921471, 50, 104, 17, 87, 35.334510, 53.000000, 6486
1705839928015, 50, 57, 9, 48, 60.401453, 91.000000, 1395
1705839929473, 50, 75, 12, 63, 48.232292, 72.000000, 1906
1705839931442, 50, 72, 12, 60, 47.796441, 71.000000, 2512
1705839934009, 50, 92, 15, 77, 34.488281, 49.000000, 3013
1705839937077, 50, 30, 5, 25, 95.546615, 143.000000, 237
1705839937368, 50, 44, 7, 37, 74.724787, 110.000000, 682
1705839938115, 50, 79, 13, 66, 48.582402, 73.000000, 3029
1705839941207, 50, 97, 16, 81, 31.753383, 47.000000, 2153
1705839945918, 50, 64, 10, 54, 53.722900, 81.000000, 2508
1705839948790, 50, 24, 4, 20, 122.554687, 177.000000, 132
1705839948984, 50, 72, 12, 60, 45.167209, 67.000000, 2155
1705839951202, 50, 72, 12, 60, 55.781467, 83.000000, 3138
1705839954402, 50, 116, 19, 97, 31.619747, 47.000000, 3676
1705839958134, 50, 116, 19, 97, 30.476091, 45.000000, 2405
1705839960602, 50, 58, 9, 49, 59.118332, 88.000000, 1080
1705839961735, 50, 51, 8, 43, 73.956801, 109.000000, 816
1705839962603, 50, 91, 15, 76, 38.814818, 59.000000, 2787
1705839965442, 50, 44, 7, 37, 75.736861, 113.000000, 622
1705839968077, 50, 112, 18, 94, 32.307129, 48.000000, 5553
1705839974001, 50, 64, 10, 54, 57.347412, 87.000000, 1699
1705839975761, 50, 102, 17, 85, 32.452512, 48.000000, 3424
1705839979248, 50, 99, 16, 83, 34.605429, 51.000000, 3205
1705839982517, 50, 110, 18, 92, 30.456676, 45.000000, 2674
1705839985246, 50, 28, 4, 24, 99.589286, 147.000000, 140
1705839985440, 50, 26, 4, 22, 119.747596, 176.000000, 106
1705839985598, 50, 18, 3, 15, 147.138672, 218.000000, 78
1705839985729, 50, 33, 5, 28, 87.213068, 129.000000, 222
1705839986002, 50, 74, 12, 62, 47.794130, 71.000000, 1655
1705839989781, 50, 45, 7, 38, 69.633681, 104.000000, 1226
1705839991386, 50, 16, 2, 14, 171.706055, 245.000000, 62
1705839991502, 50, 81, 13, 68, 40.114776, 61.000000, 2146
1705839993702, 50, 16, 2, 14, 165.647461, 241.000000, 43
1705839993797, 50, 99, 16, 83, 36.945036, 55.000000, 4044
1705839997893, 50, 96, 16, 80, 35.856934, 53.000000, 2867
1705840000813, 50, 38, 6, 32, 84.545641, 126.000000, 649
1705840001516, 50, 57, 9, 48, 57.161321, 85.000000, 992
1705840002570, 50, 118, 19, 99, 32.631091, 49.000000, 2989
1705840005613, 50, 58, 9, 49, 61.711005, 92.000000, 1316
1705840009310, 50, 45, 7, 38, 78.342014, 117.000000, 1139
1705840010791, 50, 110, 18, 92, 31.493466, 47.000000, 7260
1705840018111, 50, 63, 10, 53, 58.215650, 87.000000, 1398
1705840019564, 50, 88, 14, 74, 38.598988, 57.000000, 2197
1705840021818, 50, 32, 5, 27, 91.724854, 137.000000, 362
1705840022233, 50, 28, 4, 24, 107.804129, 161.000000, 152
1705840022442, 50, 78, 13, 65, 47.710938, 71.000000, 2632
1705840025137, 50, 74, 12, 62, 49.137458, 73.000000, 2004
1705840027200, 50, 104, 17, 87, 33.992563, 51.000000, 2748
1705840030003, 50, 26, 4, 22, 108.405649, 161.000000, 136
1705840032754, 50, 16, 2, 14, 160.375244, 234.000000, 290
1705840033439, 50, 114, 19, 95, 31.877741, 47.000000, 6765
1705840040261, 50, 114, 19, 95, 32.717928, 49.000000, 4896
1705840045212, 50, 79, 13, 66, 41.710542, 62.000000, 2937
1705840048204, 50, 62, 10, 52, 59.255292, 89.000000, 1337
1705840049599, 50, 81, 13, 68, 43.994743, 65.000000, 3268
1705840052927, 50, 116, 19, 97, 32.553879, 49.000000, 2856
1705840055844, 50, 38, 6, 32, 90.312500, 134.000000, 347
1705840056254, 50, 69, 11, 58, 57.703691, 86.000000, 1931
1705840058239, 50, 85, 14, 71, 41.964154, 63.000000, 2221
1705840062670, 50, 33, 5, 28, 96.860559, 145.000000, 1194
1705840064249, 50, 43, 7, 36, 85.161701, 127.000000, 687
1705840064991, 50, 37, 6, 31, 82.073480, 121.000000, 342
1705840065391, 50, 38, 6, 32, 94.151290, 136.000000, 761
1705840066210, 50, 92, 15, 77, 35.754076, 51.000000, 2461
1705840068730, 50, 82, 13, 69, 50.812691, 76.000000, 2182
1705840070980, 50, 48, 8, 40, 73.233724, 106.000000, 936
1705840071978, 50, 33, 5, 28, 97.653883, 146.000000, 215
1705840072254, 50, 12, 2, 10, 204.520182, 294.000000, 43
1705840072355, 50, 60, 10, 50, 60.228646, 90.000000, 1393
1705840075730, 50, 94, 15, 79, 36.986619, 55.000000, 5761
1705840081906, 50, 87, 14, 73, 43.319864, 65.000000, 2521
1705840084489, 50, 78, 13, 65, 44.055489, 67.000000, 2289
1705840086853, 50, 112, 18, 94, 31.104129, 47.000000, 9584
1705840096501, 50, 58, 9, 49, 55.510506, 83.000000, 725
1705840097284, 50, 76, 12, 64, 49.609735, 75.000000, 2772
1705840100120, 50, 91, 15, 76, 40.958963, 61.000000, 1902
1705840102074, 50, 69, 11, 58, 51.092618, 76.000000, 1253
1705840103379, 50, 26, 4, 22, 110.693510, 165.000000, 118
1705840103549, 50, 64, 10, 54, 54.063721, 80.000000, 1622
1705840107221, 50, 109, 18, 91, 33.012185, 49.000000, 4813
1705840112382, 50, 12, 2, 10, 207.812826, 308.000000, 534
1705840112967, 50, 32, 5, 27, 96.252441, 144.000000, 197
1705840113217, 50, 84, 14, 70, 38.858817, 59.000000, 2299
1705840115570, 50, 79, 13, 66, 47.180578, 71.000000, 2679
1705840118302, 50, 12, 2, 10, 197.546875, 281.000000, 73
1705840118428, 50, 91, 15, 76, 35.618304, 53.000000, 1796
1705840120281, 50, 50, 8, 42, 71.487500, 104.000000, 689
1705840121025, 50, 26, 4, 22, 116.340144, 171.000000, 122
1705840121197, 50, 98, 16, 82, 36.634726, 53.000000, 3944
1705840127047, 50, 60, 10, 50, 62.419531, 92.000000, 2079
1705840129520, 50, 117, 19, 98, 30.453642, 44.000000, 6794
1705840136376, 50, 111, 18, 93, 29.436303, 43.000000, 4286
1705840140716, 50, 87, 14, 73, 40.299928, 61.000000, 2026
1705840142793, 50, 114, 19, 95, 30.297697, 45.000000, 3402
1705840146258, 50, 91, 15, 76, 38.217376, 57.000000, 2713
1705840149025, 50, 117, 19, 98, 31.344493, 47.000000, 5271
1705840154353, 50, 14, 2, 12, 183.850446, 274.000000, 49
1705840154471, 50, 57, 9, 48, 64.192708, 96.000000, 827
1705840155353, 50, 36, 6, 30, 86.341146, 129.000000, 374
1705840157670, 50, 52, 8, 44, 67.689153, 100.000000, 1880
1705840159930, 50, 94, 15, 79, 37.662068, 57.000000, 2525
1705840162508, 50, 49, 8, 41, 65.725128, 98.000000, 1048
1705840163615, 50, 108, 18, 90, 30.795501, 46.000000, 3977
1705840167644, 50, 42, 7, 35, 78.459821, 108.000000, 649
1705840168344, 50, 15, 2, 13, 174.487500, 254.000000, 47
1705840168443, 50, 66, 11, 55, 53.786714, 80.000000, 4727
1705840173238, 50, 25, 4, 21, 120.183750, 176.000000, 131
1705840173431, 50, 103, 17, 86, 36.158222, 55.000000, 2649
1705840176141, 50, 74, 12, 62, 48.085304, 72.000000, 1973
